#year,locid,itn_ga,itn_mil,itn_ac,itn_at
2015,STF,7200,520,0,0
2015,STJ,9900,5132,16,361
2015,STK,1442,146,0,216
2015,STL,8746,1518,133029,53912
2015,STP,32678,2968,73,8351
2015,STS,44729,300,3200,4928
2015,STT,14299,543,10291,35183
2015,STX,9126,1358,3136,17260
2015,SUA,33002,165,0,4286
2015,SUD,200,0,0,0
2015,SUE,18750,300,0,2400
2015,SUN,16857,100,720,9123
2015,SUO,700,0,0,0
2015,SUS,56272,922,35,11654
2015,SUT,44000,3000,0,0
2015,SUW,9500,50,0,700
2015,SUX,9643,2604,31,2452
2015,SUZ,20000,500,0,0
2015,SVA,0,0,0,0
2015,SVC,1850,600,1456,900
2015,SVE,5500,20,0,800
2015,SVH,16000,200,0,1000
2015,SVS,500,0,0,250
2015,SWD,4000,10,0,4500
2015,SWF,19416,4780,2841,8779
2015,SWO,22287,1210,57,957
2015,SWT,3500,150,0,0
2015,SWW,1500,0,0,0
2015,SXL,500,20,0,800
2015,SXP,0,0,0,0
2015,SXQ,2000,50,0,3000
2015,SXU,1600,0,0,130
2015,SYF,800,0,0,0
2015,SYI,40500,1500,0,1500
2015,SYR,13368,1192,19270,28282
2015,SYV,1000,0,0,0
2015,SZT,21381,0,0,652
2015,SZY,2100,200,0,120
2015,T00,1000,0,0,0
2015,T03,250,0,0,0
2015,T16,240,0,0,0
2015,T35,500,0,0,0
2015,T36,5200,0,0,0
2015,T41,25691,0,0,0
2015,T42,1500,0,0,0
2015,T44,0,0,0,5000
2015,T55,200,0,0,0
2015,T57,1400,0,0,100
2015,T60,400,0,0,0
2015,T65,16927,200,0,600
2015,T71,600,0,0,0
2015,T74,8700,0,0,0
2015,T78,1900,25,0,0
2015,T82,5100,175,0,200
2015,T90,1000,0,0,0
2015,TAD,5475,2080,0,750
2015,TAL,500,50,0,1350
2015,TAN,3400,50,0,100
2015,TAZ,4800,0,0,200
2015,TBN,3661,11633,1295,0
2015,TBR,8000,500,0,0
2015,TCC,20000,600,0,600
2015,TCL,19397,10190,388,2513
2015,TCS,10000,1200,0,0
2015,TCT,0,0,0,0
2015,TCY,40035,0,0,300
2015,TDF,18000,1200,0,550
2015,TDO,27250,1260,0,0
2015,TDZ,12500,200,0,20000
2015,TEB,97696,675,161,61031
2015,TEL,859,223,0,32
2015,TER,0,0,0,0
2015,TEW,8200,0,0,0
2015,TEX,7740,0,0,1450
2015,TFP,3700,0,0,0
2015,TGC,800,120,0,1900
2015,TGI,473,62,0,465
2015,THA,4000,1200,0,900
2015,THM,1500,0,0,0
2015,THP,900,20,0,120
2015,TIF,225,0,0,0
2015,TIP,10000,0,0,0
2015,TIW,23085,805,5,700
2015,TIX,50071,130,2,204
2015,TKA,16000,500,0,9500
2015,TKC,2310,0,0,0
2015,TKE,150,0,0,500
2015,TKI,30014,38,10,1364
2015,TKV,3500,0,0,200
2015,TKX,12000,50,0,400
2015,TLH,23301,10166,2239,17275
2015,TLR,13090,0,0,0
2015,TLT,0,0,0,0
2015,TMA,4500,200,0,0
2015,TMB,123310,124,27,2240
2015,TMK,7301,50,0,0
2015,TMT,500,100,0,0
2015,TNI,18,48,36,32695
2015,TNP,10500,500,0,0
2015,TNT,14468,0,0,0
2015,TNU,3436,0,0,668
2015,TOA,68774,449,55,465
2015,TOB,5100,0,0,0
2015,TOC,16000,0,0,0
2015,TOG,200,0,0,8000
2015,TOI,32000,28160,0,0
2015,TOL,14485,2757,1786,5234
2015,TOP,32703,1008,0,1656
2015,TOR,1414,46,0,134
2015,TPA,22015,481,150077,24166
2015,TPF,30321,0,0,514
2015,TPH,1540,220,0,3135
2015,TPL,40888,7263,0,0
2015,TQE,7750,20,0,0
2015,TQH,6700,0,0,0
2015,TQK,3200,0,0,0
2015,TRI,18550,364,1482,11115
2015,TRK,12976,24,0,1000
2015,TRL,8500,0,0,50
2015,TRM,47500,1000,0,500
2015,TRX,2000,10,0,100
2015,TSO,8200,50,0,500
2015,TSP,6500,0,0,0
2015,TT01,50,0,0,190
2015,TTA,12000,1000,0,2000
2015,TTD,30682,360,1,667
2015,TTF,6403,0,0,0
2015,TTN,35054,1749,1000,3604
2015,TUL,23393,7988,29478,25640
2015,TUP,17841,6407,69,5052
2015,TUS,41705,15204,31820,21074
2015,TVB,2000,0,0,0
2015,TVC,26119,3497,8136,7356
2015,TVF,20000,25,1248,0
2015,TVI,5200,200,0,0
2015,TVK,2875,0,0,0
2015,TVL,18330,475,0,1100
2015,TVR,8200,431,0,0
2015,TVY,13000,0,0,150
2015,TWF,15205,1092,32,6798
2015,TWM,3500,0,0,0
2015,TWT,4500,300,0,800
2015,TXK,11062,1387,15,4383
2015,TYL,1400,0,0,30
2015,TYQ,17965,0,0,2157
2015,TYR,22622,367,20,7026
2015,TYS,29643,16739,7824,36679
2015,TZR,10338,79,0,143
2015,TZT,845,0,0,0
2015,TZV,1800,50,0,495
2015,U02,8491,0,0,1100
2015,U03,12559,0,0,10
2015,U05,700,0,0,100
2015,U08,2000,0,0,0
2015,U10,5093,0,0,0
2015,U14,2906,0,0,30
2015,U34,1148,0,0,600
2015,U36,6356,0,0,0
2015,U42,18720,7500,0,650
2015,U52,1342,0,0,50
2015,U55,1540,0,0,40
2015,U64,1354,0,0,50
2015,U68,714,52,0,125
2015,U69,1202,0,0,40
2015,U70,1021,50,0,6000
2015,U76,5026,1176,0,0
2015,U77,6291,0,0,330
2015,U82,2596,0,0,300
2015,U96,3924,0,0,100
2015,UAO,57109,250,0,11795
2015,UBE,8000,0,0,0
2015,UBS,6900,225,0,275
2015,UBX,680,30,0,0
2015,UCP,11397,37,0,870
2015,UCY,11800,300,0,1400
2015,UDG,4000,100,0,500
2015,UES,31212,186,14,2587
2015,UGN,22681,454,0,3220
2015,UIL,3588,200,0,0
2015,UIN,3600,400,2620,675
2015,UKF,1400,100,0,1500
2015,UKI,25000,300,0,3000
2015,UKL,8000,50,0,0
2015,UKT,6175,25,0,258
2015,ULM,4190,10,0,2900
2015,ULS,6000,0,0,400
2015,UMP,9747,944,0,5345
2015,UNI,10327,200,0,200
2015,UNK,0,0,0,0
2015,UNO,15700,10,0,250
2015,UNU,12000,1000,0,1000
2015,UNV,12588,570,97,13198
2015,UOS,800,0,0,0
2015,UOX,18186,1313,21,5761
2015,UPP,2800,3000,0,5
2015,USE,825,23,0,275
2015,UTA,2668,34,912,224
2015,UTS,5674,4163,0,250
2015,UUO,5946,244,0,4947
2015,UUU,1604,10,0,386
2015,UUV,2800,40,0,50
2015,UVA,4000,300,0,265
2015,UWL,937,0,0,234
2015,UXL,8200,240,0,0
2015,UYF,18250,2100,0,60
2015,UZA,10500,85,0,400
2015,VAK,0,0,0,0
2015,VAY,7540,0,0,707
2015,VBT,8000,100,0,0
2015,VCB,60000,0,0,1500
2015,VCT,8883,9132,0,3221
2015,VCV,13644,3345,1372,1413
2015,VDF,46557,30,0,520
2015,VDI,5000,1500,0,0
2015,VDZ,2500,500,0,3800
2015,VEE,400,0,0,1500
2015,VEL,2750,0,0,1460
2015,VER,3800,300,0,350
2015,VES,1700,28,0,110
2015,VGC,7700,10,0,0
2015,VGT,53975,908,7,10325
2015,VHN,200,200,0,0
2015,VIH,7500,250,0,270
2015,VIQ,3000,20,0,500
2015,VIS,45000,500,3000,4000
2015,VJI,11486,230,0,2287
2015,VKS,1920,360,0,0
2015,VLA,2000,0,0,0
2015,VLD,11271,1434,22,2316
2015,VLL,12733,0,0,0
2015,VMR,1800,0,0,18
2015,VNC,28116,0,0,0
2015,VNW,3700,0,0,816
2015,VNY,153670,404,237,10955
2015,VPC,20000,500,0,5000
2015,VPS,20713,18530,3585,13062
2015,VPZ,31376,699,0,1398
2015,VQQ,15040,12151,596,427
2015,VQS,9910,3,0,25823
2015,VRB,70816,163,4,3329
2015,VSF,2487,150,0,222
2015,VTA,6090,100,0,72
2015,VTI,2111,0,0,0
2015,VTN,2500,10,0,700
2015,VUJ,1631,5024,0,0
2015,VUO,35049,500,0,500
2015,VVS,8625,2020,0,3258
2015,VVV,1200,0,0,900
2015,VYS,6550,150,0,300
2015,W04,4000,0,0,0
2015,W05,2741,50,0,0
2015,W10,11003,0,0,50
2015,W22,0,0,0,0
2015,W29,22800,100,0,200
2015,W33,4000,0,0,4600
2015,W40,4500,50,0,0
2015,W41,894,0,0,0
2015,W43,1500,0,0,400
2015,W78,2555,0,0,0
2015,W95,3000,10,0,100
2015,W96,4050,0,0,600
2015,W99,6900,200,0,0
2015,WBB,0,0,0,0
2015,WBQ,500,0,0,200
2015,WBW,4234,75,0,53
2015,WCR,100,0,0,100
2015,WDG,8888,11147,0,631
2015,WDR,14400,5000,0,0
2015,WHP,34882,4,0,0
2015,WJF,27945,941,2,1265
2015,WLD,3000,0,0,0
2015,WLK,0,0,0,5750
2015,WLW,7500,0,0,0
2015,WMC,8000,75,0,1500
2015,WMO,0,0,0,0
2015,WNA,0,0,0,0
2015,WRG,2500,0,725,6200
2015,WRL,1400,6,624,820
2015,WSM,150,0,0,120
2015,WSN,200,0,0,3330
2015,WST,6801,104,0,6318
2015,WTK,0,0,0,5000
2015,WVI,62000,200,0,2800
2015,WVL,5500,50,0,0
2015,WWD,22000,200,0,0
2015,WWR,2500,0,0,0
2015,WYS,8000,75,0,530
2015,X01,4000,0,0,200
2015,X06,6800,40,0,30
2015,X07,5094,120,0,800
2015,X10,600,0,0,0
2015,X14,7000,0,0,120
2015,X21,11007,450,0,0
2015,X23,2000,0,0,0
2015,X26,24000,0,0,1000
2015,X35,3000,0,0,0
2015,X44,0,0,0,1950
2015,X51,46000,1484,0,2600
2015,X59,9100,10,0,0
2015,X60,11300,0,0,0
2015,X63,59,246,0,1000
2015,X95,0,0,0,0
2015,XBP,5300,0,0,0
2015,XFL,42992,275,0,210
2015,XLL,1712,135,0,429
2015,XNA,4528,4048,4817,25410
2015,XSA,708,500,0,2000
2015,XVG,4500,0,0,25
2015,Y03,240,0,0,6
2015,Y14,11000,0,0,360
2015,Y19,8000,600,0,1140
2015,Y27,100,0,0,100
2015,Y31,2328,0,0,0
2015,Y37,1200,30,0,200
2015,Y47,6625,0,0,0
2015,Y49,4700,0,0,0
2015,Y50,7000,25,0,300
2015,Y51,2500,50,0,50
2015,Y55,2000,0,0,400
2015,Y63,1400,0,0,0
2015,Y70,10500,0,0,0
2015,Y74,400,10,0,50
2015,Y83,800,0,0,0
2015,Y93,700,0,0,0
2015,YAK,10000,300,737,5000
2015,YIP,26311,176,3525,12488
2015,YKM,14966,1224,1820,4560
2015,YKN,1800,18,0,300
2015,YNG,11994,5882,749,1240
2015,Z08,0,0,0,1944
2015,Z09,0,3,0,0
2015,Z13,0,0,0,3000
2015,Z17,15,0,0,0
2015,Z40,5500,0,0,0
2015,Z55,100,0,0,100
2015,Z84,1000,500,0,0
2015,Z91,300,0,0,500
2015,Z95,20,0,0,0
2015,ZEF,6000,350,0,0
2015,ZER,8836,6300,0,619
2015,ZPH,14574,600,0,150
2015,ZUN,10,0,0,100
2015,ZZV,6950,448,0,1088
2016,00F,500,0,0,100
2016,00M,3650,0,0,0
2016,00R,2605,0,0,0
2016,01G,3000,500,0,0
2016,01J,1880,0,0,0
2016,01M,7400,200,0,0
2016,02A,22700,0,0,0
2016,02C,5000,150,0,0
2016,02G,4620,26,0,110
2016,03D,600,0,0,0
2016,04M,420,0,0,0
2016,04Y,4000,0,0,0
2016,05C,13345,0,0,337
2016,05U,1400,0,0,0
2016,06A,12950,0,0,0
2016,06C,19000,0,0,360
2016,06D,1000,0,0,410
2016,06M,1000,0,0,0
2016,06N,5500,0,0,0
2016,06U,5200,0,0,0
2016,07A,5750,0,0,0
2016,07F,7140,0,0,100
2016,07K,1890,120,0,0
2016,08A,32500,0,0,0
2016,08D,2000,100,0,600
2016,08K,300,100,0,0
2016,08M,1800,0,0,0
2016,09A,1560,0,0,0
2016,09J,2800,0,0,0
2016,09K,1600,0,0,0
2016,09M,900,0,0,0
2016,0A3,1500,200,0,0
2016,0A8,2750,0,0,0
2016,0A9,4000,0,0,0
2016,0AK,200,0,0,500
2016,0B1,2000,20,0,0
2016,0B4,950,0,0,250
2016,0B5,5000,0,0,100
2016,0B7,1100,0,0,0
2016,0B8,500,25,0,1100
2016,0C0,10000,0,0,0
2016,0C4,1200,0,0,0
2016,0D8,700,0,0,0
2016,0E0,2000,0,0,200
2016,0E8,200,0,0,300
2016,0F2,2200,50,0,30
2016,0F4,250,0,0,0
2016,0F7,100,0,0,0
2016,0F9,96,0,0,0
2016,0G0,0,0,0,0
2016,0G3,1500,150,0,0
2016,0G6,2000,10,0,0
2016,0G7,2900,65,0,0
2016,0H1,900,0,0,100
2016,0I8,5695,190,0,368
2016,0J0,400,1200,0,0
2016,0J4,1220,20000,0,0
2016,0J6,31667,4000,0,0
2016,0K7,2272,0,0,0
2016,0L7,15000,0,0,0
2016,0M0,3000,50,0,0
2016,0M4,2500,40,0,0
2016,0M5,600,40,0,40
2016,0M8,2000,0,0,0
2016,0O4,3050,0,0,50
2016,0Q5,15411,200,0,0
2016,0R0,12240,0,0,0
2016,0R1,3000,0,0,0
2016,0R4,3000,0,0,0
2016,0R5,2500,0,0,0
2016,0R7,1000,0,0,0
2016,0S7,15000,500,0,0
2016,0S9,39457,0,0,1589
2016,0V3,2300,0,0,0
2016,0V4,500,50,0,20
2016,0V7,1500,0,0,500
2016,0VG,2622,0,0,0
2016,10C,27000,0,0,0
2016,10D,3570,0,0,0
2016,10G,5269,1000,0,500
2016,10U,50,0,0,0
2016,11A,1240,0,0,0
2016,11R,5000,50,0,0
2016,12D,2000,0,0,0
2016,12J,7000,150000,0,1500
2016,12K,700,0,0,0
2016,12Y,5941,60,0,0
2016,13C,5000,200,0,0
2016,13K,1000,0,0,0
2016,14J,3380,250,0,0
2016,14M,2900,0,0,0
2016,14Y,1520,10,0,0
2016,15F,800,0,0,0
2016,15J,5100,0,0,0
2016,15M,3900,300,0,0
2016,15Z,400,0,0,500
2016,16A,0,0,0,0
2016,16G,14000,165,0,5000
2016,16J,3400,0,0,0
2016,16S,1880,0,0,0
2016,17G,6180,99,0,1030
2016,17J,3000,0,0,0
2016,17K,1000,0,0,0
2016,17M,4410,320,0,0
2016,18A,3000,0,0,0
2016,18I,200,50,0,50
2016,19A,3500,50,0,0
2016,19M,975,0,0,0
2016,19P,30,0,0,300
2016,1A3,2200,0,0,0
2016,1A5,4500,250,0,0
2016,1A6,7200,200,0,1650
2016,1A7,130,157,0,0
2016,1A9,5840,250,0,0
2016,1B0,620,0,0,0
2016,1B1,8000,200,0,4000
2016,1B9,15000,750,0,1200
2016,1C5,22000,0,0,2000
2016,1D1,400,0,0,0
2016,1D2,16021,0,0,0
2016,1D3,240,0,0,0
2016,1D6,1000,0,0,0
2016,1D7,36,0,0,0
2016,1D8,650,0,0,0
2016,1F0,5500,0,0,0
2016,1F1,100,0,0,0
2016,1F4,1500,0,0,0
2016,1G0,7000,130,0,275
2016,1G3,11100,200,0,1800
2016,1G4,300,0,0,130000
2016,1G5,23320,55,0,1210
2016,1H0,9200,50,0,390
2016,1H2,12000,100,0,4900
2016,1H3,700,50,0,0
2016,1H8,2750,50,0,200
2016,1I5,220,0,0,0
2016,1I9,1858,0,0,0
2016,1J0,7072,20000,0,104
2016,1K2,216,0,0,0
2016,1K4,5000,0,0,0
2016,1K5,1500,0,0,0
2016,1K8,6500,0,0,0
2016,1K9,500,0,0,0
2016,1L0,4000,300,0,0
2016,1L1,800,0,0,0
2016,1L7,802,0,0,30
2016,1L8,6832,0,0,10
2016,1L9,2770,0,0,30
2016,1M2,1000,0,0,0
2016,1M4,8460,0,0,0
2016,1M5,5740,400,0,100
2016,1M7,3900,75,0,97
2016,1M9,5000,7200,0,275
2016,1MO,2800,50,0,75
2016,1N2,100,0,0,0
2016,1O1,1000,0,0,0
2016,1O2,37000,2500,0,0
2016,1O4,4000,0,0,0
2016,1O6,1700,0,0,0
2016,1P1,1000,30,0,0
2016,1R1,5000,0,0,0
2016,1R7,6000,0,0,0
2016,1R8,38544,26280,0,8760
2016,1S3,2995,25,0,325
2016,1S5,18000,0,0,0
2016,1S6,6685,0,0,0
2016,1U7,2357,0,0,0
2016,1V0,200,0,0,0
2016,1V2,125,0,0,0
2016,1V6,7200,1578,0,800
2016,1W1,2500,0,0,0
2016,20A,1480,0,0,0
2016,20M,3900,0,0,0
2016,20N,1000,0,0,0
2016,20U,300,10,0,60
2016,20V,2745,0,0,162
2016,21D,10885,100,0,0
2016,21F,200,0,0,0
2016,22I,2200,275,0,0
2016,22M,3826,1238,0,0
2016,22N,2618,300,0,208
2016,23M,4000,1000,0,0
2016,23N,250,0,0,0
2016,23R,1800,0,0,0
2016,24A,2500,200,0,150
2016,24J,6700,0,0,0
2016,24N,700,0,0,0
2016,25J,1000,0,0,0
2016,25M,6600,0,0,0
2016,26A,2500,75,0,0
2016,26N,12098,0,0,0
2016,26R,2500,120,0,0
2016,26U,2024,0,0,200
2016,27A,1500,0,0,0
2016,27K,7125,500,0,1000
2016,28J,30000,110,0,300
2016,29D,1020,25,0,51
2016,29S,4000,0,0,600
2016,2A0,3500,100,0,50
2016,2A1,250,12,0,0
2016,2A3,280,0,0,1950
2016,2A9,0,0,0,0
2016,2AK,0,0,0,440
2016,2B3,1600,0,0,50
2016,2B7,5000,0,0,100
2016,2B9,1400,0,0,10
2016,2C7,0,0,0,0
2016,2C8,800,250,0,200
2016,2D1,400,0,0,0
2016,2D5,1500,50,0,300
2016,2F5,2800,0,0,0
2016,2F6,500,0,0,0
2016,2F7,750,0,0,0
2016,2G2,11878,58,0,525
2016,2G4,6500,300,0,300
2016,2G9,2324,2500,0,460
2016,2H0,5800,200,0,300
2016,2H2,2650,50,0,120
2016,2I0,10440,500,0,3500
2016,2I3,6800,600,0,200
2016,2IS,4599,28,0,0
2016,2J3,2000,0,0,0
2016,2J5,1000,0,0,0
2016,2J9,2184,0,0,0
2016,2K0,0,0,0,0
2016,2K4,1500,0,0,0
2016,2K5,0,0,0,0
2016,2M0,4120,100,0,206
2016,2M2,2494,0,0,0
2016,2M4,3560,0,0,0
2016,2M8,1060,50,0,154
2016,2O1,4200,100,0,400
2016,2O6,2000,0,0,0
2016,2O7,2000,0,0,0
2016,2O8,2000,0,0,0
2016,2P2,4000,30,0,0
2016,2R0,1670,260,0,0
2016,2R2,7876,698,0,377
2016,2R4,8494,50,0,0
2016,2R5,12500,0,0,0
2016,2R9,700,0,0,0
2016,2S1,7791,0,0,20
2016,2S6,8099,0,0,132
2016,2S7,2700,0,0,500
2016,2S8,400,0,0,0
2016,2T1,800,0,0,0
2016,2V5,7738,0,0,0
2016,2V6,1300,0,0,0
2016,2W5,1000,1000,0,20
2016,2W6,15090,254,0,25
2016,2Y3,0,0,0,0
2016,2Y4,1705,0,0,0
2016,32A,500,0,0,0
2016,32S,3600,0,0,1400
2016,33J,8200,624,0,0
2016,33M,180,220,0,0
2016,33N,18908,0,0,0
2016,33S,2313,0,0,0
2016,35A,4000,0,0,0
2016,35D,10000,0,0,100
2016,35S,1563,0,0,60
2016,36K,500,0,0,0
2016,36S,2250,0,0,0
2016,36U,12543,0,0,1773
2016,37T,2000,20,0,0
2016,38S,1500,300,0,500
2016,38U,1900,0,0,10
2016,39N,12022,0,0,5000
2016,3A0,2400,0,0,0
2016,3A1,22400,120,0,0
2016,3A2,1040,10,0,0
2016,3AU,15000,0,0,0
2016,3B0,20000,50,0,1100
2016,3B1,2100,0,0,0
2016,3CK,19000,0,0,0
2016,3CM,4503,0,0,0
2016,3CU,3000,10,0,500
2016,3D1,200,0,0,0
2016,3D2,5500,0,0,300
2016,3F3,5000,300,0,0
2016,3F4,2500,0,0,0
2016,3F7,1500,0,0,0
2016,3FU,200,0,0,0
2016,3G3,12221,25,0,531
2016,3G4,4284,510,0,1606
2016,3GM,3000,0,0,0
2016,3H4,8400,20,0,250
2016,3I2,200,10,0,100
2016,3J1,3000,250,0,0
2016,3J7,5100,300,0,0
2016,3JC,14000,0,0,0
2016,3K3,1400,0,0,0
2016,3K6,24300,0,0,1000
2016,3K7,1000,0,0,0
2016,3LF,3900,600,0,600
2016,3M7,5000,2080,0,100
2016,3M8,2556,0,0,0
2016,3M9,1000,300,0,0
2016,3MY,8000,0,0,300
2016,3N8,700,0,0,0
2016,3O1,2000,0,0,0
2016,3O3,1800,0,0,0
2016,3O4,300,0,0,0
2016,3O5,300,0,0,0
2016,3P3,600,40,0,50
2016,3R2,2000,0,0,0
2016,3R4,3000,100,0,0
2016,3R7,16000,2530,0,0
2016,3S4,3389,0,0,0
2016,3S8,15817,100,0,320
2016,3S9,3349,0,0,60
2016,3T3,1500,0,0,50
2016,3T4,0,0,0,0
2016,3T5,3000,0,0,0
2016,3T7,2000,0,0,4000
2016,3TR,1500,0,0,0
2016,3U3,2000,0,0,300
2016,3U8,350,0,0,0
2016,3W2,6300,0,0,7250
2016,3W7,8000,0,0,0
2016,3W8,24,0,0,0
2016,3X5,500,0,0,0
2016,3Y2,765,0,0,0
2016,3Y3,2456,0,0,0
2016,3Z9,150,0,0,100
2016,40J,7000,200,0,200
2016,40U,1286,0,0,20
2016,41F,2100,0,0,0
2016,41U,814,0,0,14
2016,42A,1500,20,0,0
2016,42C,1000,0,0,0
2016,42J,17034,900,0,500
2016,43A,1500,2000,0,0
2016,43D,3000,0,0,0
2016,44B,100,0,0,0
2016,44N,24000,300,0,0
2016,45R,1100,0,0,6
2016,46D,1200,50,0,440
2016,46N,0,10,0,0
2016,47N,7290,0,0,0
2016,47V,580,0,0,0
2016,48A,2100,400,0,0
2016,48D,8400,0,0,0
2016,48I,3500,100,0,0
2016,48K,1000,0,0,0
2016,48S,1750,0,0,0
2016,49A,1000,0,0,0
2016,49B,3800,6,0,60
2016,49T,600,0,0,0
2016,49X,2000,0,0,0
2016,4A2,0,0,0,0
2016,4A4,5000,150,0,0
2016,4A5,500,0,0,0
2016,4A6,6296,0,0,0
2016,4A7,20100,0,0,1800
2016,4A9,9270,0,0,0
2016,4B0,7980,520,0,0
2016,4B1,100,200,0,0
2016,4B6,3000,200,0,0
2016,4B7,200,0,0,0
2016,4B8,10450,55,0,600
2016,4B9,1200,0,0,75
2016,4C8,1136,0,0,0
2016,4D0,5237,2300,0,0
2016,4D9,850,0,0,0
2016,4E7,500,10,0,100
2016,4F2,15500,500,0,0
2016,4F9,800,100,0,200
2016,4G1,3365,0,0,0
2016,4G5,600,624,0,600
2016,4G7,1472,500,0,0
2016,4H1,800,0,0,0
2016,4I3,7000,50,0,500
2016,4I7,7703,0,0,1377
2016,4I9,2300,100,0,208
2016,4J1,500,0,0,0
2016,4J2,1000,0,0,0
2016,4J5,2000,0,0,0
2016,4J6,1985,30,0,0
2016,4K0,550,0,0,500
2016,4K5,0,0,0,0
2016,4K6,1421,0,0,0
2016,4KA,0,0,0,300
2016,4M1,13745,200,0,0
2016,4M3,12000,100,0,0
2016,4M7,5523,3600,0,620
2016,4M8,1000,500,0,0
2016,4M9,1000,200,0,0
2016,4N1,3620,0,0,0
2016,4O4,1100,0,0,0
2016,4O5,1000,0,0,0
2016,4P3,120,0,0,0
2016,4R1,2000,0,0,0
2016,4R3,2200,0,0,0
2016,4R5,6000,0,0,100
2016,4R7,5000,0,0,0
2016,4R9,2190,0,0,0
2016,4S1,3257,150,0,800
2016,4S2,10281,60,0,200
2016,4S9,9044,0,0,0
2016,4U6,1300,0,0,50
2016,4V0,5000,15,0,100
2016,4V1,1000,0,0,0
2016,4V4,5000,60,0,300
2016,4V9,2550,0,0,0
2016,4X4,24,0,0,0
2016,4Z7,5,0,0,100
2016,50I,293,0,0,585
2016,50K,325,24,0,0
2016,50R,5900,0,0,0
2016,51D,500,10,0,50
2016,51M,150,0,0,0
2016,51Z,500,0,0,500
2016,52A,2700,0,0,300
2016,52J,400,0,0,0
2016,53A,1500,0,0,0
2016,53K,500,0,0,0
2016,54J,5000,1000,0,200
2016,55S,8440,300,0,0
2016,55Y,808,0,0,0
2016,56D,1800,10,0,500
2016,56S,1600,400,0,400
2016,57B,1080,0,0,0
2016,57C,22000,200,0,800
2016,59B,1000,0,0,0
2016,5A1,4205,100,0,0
2016,5A4,4500,700,0,0
2016,5A6,9990,60,0,0
2016,5A8,500,0,0,430
2016,5A9,1500,0,0,0
2016,5B2,15000,50,0,1500
2016,5B7,50,0,0,0
2016,5B9,750,0,0,0
2016,5C8,1200,100,0,200
2016,5CD,7200,0,0,2500
2016,5F1,200,0,0,0
2016,5F4,550,0,0,0
2016,5G0,3000,500,0,120
2016,5G7,23500,180,0,800
2016,5H4,800,10,0,300
2016,5HO,150,0,0,50
2016,5J9,600,0,0,0
2016,5K2,250,0,0,0
2016,5L0,300,0,0,20
2016,5M0,10920,0,0,0
2016,5M1,1000,100,0,0
2016,5M4,771,0,0,0
2016,5M9,1000,500,0,500
2016,5N8,6000,300,0,800
2016,5NK,100,0,0,600
2016,5NN,650,0,0,500
2016,5P2,36,0,0,0
2016,5P5,240,0,0,0
2016,5R4,16500,0,0,0
2016,5R8,2600,1000,0,0
2016,5T6,13711,200,0,215
2016,5T9,200,0,0,0
2016,5U8,1000,0,0,100
2016,5V5,500,0,0,0
2016,5V8,6,0,0,0
2016,5W8,16500,1000,0,0
2016,5Z1,100,0,0,0
2016,5Z5,100,0,0,1000
2016,60F,100,0,0,0
2016,60J,10000,500,0,0
2016,61A,2912,0,0,0
2016,61C,3300,50,0,200
2016,61J,3040,100,0,2000
2016,61S,10270,0,0,500
2016,62D,1040,0,0,0
2016,62S,2660,0,0,100
2016,63A,2000,0,0,5900
2016,63C,3000,20,0,50
2016,63S,2000,0,0,0
2016,65J,800,0,0,0
2016,65S,13880,125,0,500
2016,67L,13000,50,0,0
2016,68A,200,0,0,100
2016,68S,2424,0,0,0
2016,6A1,2000,0,0,0
2016,6A2,772,0,0,0
2016,6A4,3575,0,0,150
2016,6A8,1000,20,0,1200
2016,6B0,2900,800,0,0
2016,6B4,5000,80,0,0
2016,6B6,13000,10,0,85
2016,6B9,1600,8,0,0
2016,6D6,2500,100,0,0
2016,6E5,120,0,0,0
2016,6F1,100,0,0,0
2016,6G1,2548,6,0,0
2016,6G5,2428,50,0,0
2016,6I2,2975,50,0,500
2016,6J0,3456,144,0,0
2016,6J2,2500,0,0,0
2016,6J4,800,0,0,0
2016,6K3,200,0,0,0
2016,6K4,2400,0,0,0
2016,6K8,200,0,0,1500
2016,6L3,1000,100,0,100
2016,6L4,2500,300,0,0
2016,6M2,3500,400,0,0
2016,6M6,500,5,0,0
2016,6M7,4000,50,0,0
2016,6M8,3512,0,0,200
2016,6N5,5300,300,0,22155
2016,6N7,500,0,0,500
2016,6NK,0,0,0,0
2016,6R3,4600,400,0,0
2016,6R7,0,0,0,0
2016,6S0,1750,0,0,700
2016,6S2,3215,1500,0,600
2016,6S3,4800,0,0,250
2016,6S5,8200,0,0,1900
2016,6S8,33000,0,0,0
2016,6V0,36,0,0,0
2016,6V4,400,0,0,12
2016,6V5,180,0,0,0
2016,6Y1,1500,0,0,500
2016,70J,3500,200,0,0
2016,71J,54300,0,0,0
2016,72S,3300,0,0,0
2016,73C,4000,0,0,0
2016,74S,6000,0,0,3000
2016,74V,2965,0,0,60
2016,75J,1450,100,0,0
2016,77G,2480,0,0,0
2016,77S,24212,0,0,1189
2016,79D,4000,10,0,0
2016,79J,9770,51100,0,0
2016,79S,1650,0,0,0
2016,7A0,1440,0,0,0
2016,7A3,2340,10,0,0
2016,7A5,2200,0,0,0
2016,7A8,3000,1000,0,0
2016,7B2,1000,400,0,156
2016,7F3,1000,0,0,0
2016,7F7,1900,0,0,0
2016,7G0,1500,600,0,0
2016,7G8,800,0,0,250
2016,7G9,180,0,0,0
2016,7K2,100,0,0,50
